File name	WAVE0001.TXT	V 1.11									
Title comment	Nov-20										
Trigger Time	24/06/2011 07:20										
Ch	Mode	Range	Comment	Scaling	Ratio	Offset					
'24-06-11 07:22:48	2,12E+01	2,16E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:22:49	2,12E+01	2,16E+01	2,14E+01	2,18E+01	2,12E+01	2,11E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:22:50	2,12E+01	2,16E+01	2,14E+01	2,18E+01	2,12E+01	2,11E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:22:51	2,12E+01	2,16E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:22:52	2,12E+01	2,16E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:22:53	2,12E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:22:54	2,11E+01	2,16E+01	2,14E+01	2,18E+01	2,12E+01	2,11E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:22:55	2,12E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:22:56	2,12E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,11E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:22:57	2,12E+01	2,16E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:22:58	2,12E+01	2,16E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:22:59	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:00	2,12E+01	2,16E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:01	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:02	2,12E+01	2,16E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:03	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:04	2,12E+01	2,16E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:05	2,12E+01	2,16E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:06	2,12E+01	2,16E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:07	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:08	2,12E+01	2,16E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:09	2,12E+01	2,16E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:10	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:11	2,12E+01	2,16E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:12	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:13	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:14	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:15	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:16	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:17	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:18	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:19	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:20	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:21	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:22	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:23	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:24	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:25	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:26	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:27	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:28	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:29	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,08E+01	0
'24-06-11 07:23:30	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:31	2,12E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:32	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:33	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:34	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:35	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:36	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:37	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:38	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:39	2,12E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,11E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:40	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:41	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:42	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:43	2,12E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:44	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:45	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:46	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:47	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:48	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:49	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:50	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:51	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:23:52	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:53	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:23:54	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:23:55	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:56	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,10E+01	2,09E+01	2,07E+01	0
'24-06-11 07:23:57	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:58	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:23:59	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:00	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:01	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:02	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:03	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:04	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:05	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:06	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:07	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:08	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:09	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:10	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:11	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:12	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:13	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:14	2,11E+01	2,15E+01	2,14E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:15	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:16	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:17	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:18	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:19	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:20	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:21	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:22	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:23	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:24	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:25	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:26	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:27	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:28	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:29	2,11E+01	2,15E+01	2,13E+01	2,18E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:30	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:31	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:32	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:33	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:34	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:35	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:36	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:37	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:38	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:39	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:40	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:41	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:42	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:43	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:44	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:45	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:46	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:47	2,11E+01	2,15E+01	2,14E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:48	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:49	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:50	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:51	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,10E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:52	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:53	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:54	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:55	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:56	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:57	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:24:58	2,11E+01	2,15E+01	2,13E+01	2,16E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:24:59	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:00	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:01	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:25:02	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:03	2,11E+01	2,15E+01	2,13E+01	2,16E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:04	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,10E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:05	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:25:06	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:07	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:08	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:09	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:25:10	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:25:11	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,10E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:12	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:25:13	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:14	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 07:25:15	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:16	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:25:17	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:25:18	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,10E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:19	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,10E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:20	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 07:25:21	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:22	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:23	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:24	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:25	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:26	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:27	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:28	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:29	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,09E+01	2,07E+01	0
'24-06-11 07:25:30	2,11E+01	2,15E+01	2,13E+01	2,17E+01	2,11E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,07E+01	0
